web-scraper-order,web-scraper-start-url,containers,containers-href,type chaussures,prix,adresse,image -src
"1739299841-103","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1088264","Chaussures enfants","10 000 CFA","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1711436_uploaded_image1_1582778564.65.png"
"1739299844-104","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1107988","Chaussures enfant","10 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5181147_uploaded_image1_1739295472.jpg"
"1739299846-105","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1131220","Chaussures enfant","10 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5181147_uploaded_image1_1739295472.jpg"
"1739299849-106","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1183496","Chaussures enfant","10 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5181147_uploaded_image1_1739295472.jpg"
"1739299852-107","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1215779","Chaussures enfant","10 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3513868_uploaded_image1_1641563929.jpg"
"1739299855-108","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-enfants-1243853","Claquettes enfant","6 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2972548_uploaded_image1_1614340301.jpg"
"1739299858-109","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1257492","Chaussures enfants","10 000 CFA","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1711436_uploaded_image1_1582778564.65.png"
"1739299862-110","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-1261223","Ensemble chaussures et chaussettes pour bebe","1 800 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5037805_uploaded_image1_1731321094.jpg"
"1739299865-111","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1270845","Chaussures enfant","3 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1270845_uploaded_image1_1575041164.15.png"
"1739299867-112","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-classe-1271193","Chaussures Skateboard","11 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4402279_uploaded_image1_1696422852.jpg"
"1739299869-113","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-1273021","Chaussures enfant","10 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5181147_uploaded_image1_1739295472.jpg"
"1739299872-114","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-pour-fille-1352820","Claquettes pour fille","9 000 CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1352820_uploaded_image1_1576580373.29.png"
"1739299874-115","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-enfants/coffrets-pour-enfants-1357961","Coffrets pour enfants","6 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_1357961_uploaded_image1_1576667812.04.png"
"1739299884-116","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1413364","Chaussures enfants","7 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3777593_uploaded_image1_1657274825.jpg"
"1739299886-117","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-pour-enfants-1565794","Sandales pour enfants","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1565794_uploaded_image1_1580386215.45.png"
"1739299889-118","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-1566225","Baskets Jordan 6","40 000 CFA","Thies Nord, Thiès, Sénégal","https://images.coinafrique.com/thumb_1566247_uploaded_image1_1580391008.81.png"
"1739299892-119","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-6-1566247","Baskets Jordan 6","40 000 CFA","Thies Nord, Thiès, Sénégal","https://images.coinafrique.com/thumb_1566247_uploaded_image1_1580391008.81.png"
"1739299894-120","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1581540","Chaussures  enfants","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png"
"1739299896-121","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1581543","Chaussures  enfants","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png"
"1739299899-122","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfant-1581547","Chaussures  enfants","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png"
"1739299901-123","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1581551","Chaussures  enfants","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png"
"1739299904-124","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1581553","Chaussures  enfants","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png"
"1739299906-125","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1607931","Chaussures enfants","10 000 CFA","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1711436_uploaded_image1_1582778564.65.png"
"1739299908-126","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1612532","Chaussures  enfants","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png"
"1739299911-127","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1612534","Chaussures  enfants","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png"
"1739299913-128","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1612540","Chaussures  enfants","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png"
"1739299916-129","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","favorite_border5années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1612546","Chaussures  enfants","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png"
"1739299918-130","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-filles-1679922","Claquettes filles","10 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1679922_uploaded_image1_1582210105.85.png"
"1739299921-131","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1711436","Chaussures enfants","10 000 CFA","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1711436_uploaded_image1_1582778564.65.png"
"1739299925-132","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1739397","Chaussures enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4173847_uploaded_image1_1681305963.jpg"
"1739299928-133","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1828156","Chaussures enfant Ogiy","17 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4623157_uploaded_image1_1709480174.jpg"
"1739299931-134","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1828175","Chaussures enfant Ogiy","17 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4623157_uploaded_image1_1709480174.jpg"
"1739299934-135","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-1860238","Ensemble chaussures et chaussettes pour bebe","1 800 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5037805_uploaded_image1_1731321094.jpg"
"1739299937-136","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-cat-et-jack-1873847","Chaussures enfant Cat & Jack","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1873847_uploaded_image1_1585663572.73.png"
"1739299939-137","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-garcon-1906399","Chaussures bébé et enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg"
"1739299942-138","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-fille-1906434","Chaussures bébé et enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg"
