web-scraper-order,web-scraper-start-url,articles,articles-href,types habits,prix,adresse,lien image-src
"1739304504-96","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-getzner-enfant-808545","Robe   Getzner  enfant","20 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_808545_uploaded_image1_1564848572.85.png"
"1739304506-97","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-bazin-getzner-808553","","","",""
"1739304508-98","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-bazin-brode-enfant-808557","Robes bazin brodé - enfant","15 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_808557_uploaded_image1_1564848841.78.png"
"1739304511-99","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-enfant-809246","Blouson pour enfant","8 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5058990_uploaded_image1_1732437877.jpg"
"1739304513-100","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/collection-robes-de-tabaski-814621","Collection robes de Tabaski","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_814621_uploaded_image1_1565037683.29.png"
"1739304516-101","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-821731","robe princesse 10ans","6 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5079189_uploaded_image1_1733486786.jpg"
"1739304518-102","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-829029","Robe enfant","12 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4910319_uploaded_image1_1724580054.jpg"
"1739304520-103","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-859540","Vetement enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4931868_uploaded_image1_1725656850.jpg"
"1739304523-104","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-enfant-859544","Blouson pour enfant","8 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5058990_uploaded_image1_1732437877.jpg"
"1739304525-105","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/friperie-de-1er-choix-874399","Lot de vêtements friperie de 0 à 12ans","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3000888_uploaded_image1_1615698089.jpg"
"1739304527-106","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-874410","Vetements enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1739304530-107","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/friperie-1er-choix-vetements-enfants-874418","","","",""
"1739304532-108","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-friperie-de-1er-choix-874422","","","",""
"1739304534-109","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/friperie-de-1er-choix-vetements-enfants-874424","","","",""
"1739304537-110","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/friperie-1er-choix-vetements-enfants-874430","","","",""
"1739304539-111","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-bebe-882678","","","",""
"1739304542-112","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-882774","Vetement enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4931868_uploaded_image1_1725656850.jpg"
"1739304544-113","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-889080","Robe enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4783648_uploaded_image1_1717719693.jpg"
"1739304546-114","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-889084","Robe enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4783648_uploaded_image1_1717719693.jpg"
"1739304549-115","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-enfant-892154","Blouson pour enfant","8 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5058990_uploaded_image1_1732437877.jpg"
"1739304551-116","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/gigoteuse-894885","Gigoteuse","10 000 CFA","Sénégal","https://images.coinafrique.com/thumb_894885_uploaded_image1_1567205957.07.png"
"1739304554-117","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/langes-bebe-902542","Lange-bébé","6 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2842909_uploaded_image1_1608475681.jpg"
"1739304556-118","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-902731","Vêtements enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3384909_uploaded_image1_1634171727.jpg"
"1739304558-119","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-enfant-915850","Blouson pour enfant","8 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5058990_uploaded_image1_1732437877.jpg"
"1739304561-120","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-918122","Vetement enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4931868_uploaded_image1_1725656850.jpg"
"1739304563-121","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-918127","Vetement enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4931868_uploaded_image1_1725656850.jpg"
"1739304570-122","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-918128","Vetement enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4931868_uploaded_image1_1725656850.jpg"
"1739304573-123","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-918132","Vetement enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4931868_uploaded_image1_1725656850.jpg"
"1739304575-124","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-929220","Vêtements enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3384909_uploaded_image1_1634171727.jpg"
"1739304577-125","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-929221","Vêtements enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3384909_uploaded_image1_1634171727.jpg"
"1739304580-126","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-929222","Vêtements enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3384909_uploaded_image1_1634171727.jpg"
"1739304582-127","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/pull-pour-maman-et-bebe-929824","","","",""
"1739304585-128","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/blousons-enfants-930549","Blouson pour enfant","8 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5058990_uploaded_image1_1732437877.jpg"
"1739304587-129","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-pour-enfant-961263","Robe enfant","12 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4910319_uploaded_image1_1724580054.jpg"
"1739304589-130","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-classe-961269","Robes enfants","12 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3704629_uploaded_image1_1653065510.jpg"
"1739304592-131","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-bebe-1-an-971896","","","",""
"1739304594-132","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-enfant-976936","Blouson pour enfant","8 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5058990_uploaded_image1_1732437877.jpg"
"1739304596-133","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-enfants-976941","Blouson pour enfant","8 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5058990_uploaded_image1_1732437877.jpg"
"1739304599-134","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-petits-et-grands-988554","Ensemble petits et grands","15 000 CFA","M'bour, Sénégal","https://images.coinafrique.com/thumb_988554_uploaded_image1_1569436029.51.png"
"1739304601-135","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-1005527","Ensemble bébé","11 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2743223_uploaded_image1_1604671783.jpg"
"1739304604-136","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-1005538","Ensemble bébé","11 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2743223_uploaded_image1_1604671783.jpg"
"1739304606-137","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-1016977","Vetements enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1739304608-138","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/chemises-pour-enfants-1016979","Chemises pour enfants","Prix sur demande","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_1016979_uploaded_image1_1570069298.65.png"
"1739304611-139","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/jeans-enfants-3-a-16-ans-1016980","","","",""
"1739304613-140","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/pull-over-mauve-1020573","Pull-over mauve","4 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1020573_uploaded_image1_1570128555.58.png"
"1739304615-141","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-1021961","Robes  filles","10 000 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_1174277_uploaded_image1_1573245424.6.png"
"1739304618-142","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/lange-bebe-5-pieces-1027288","","","",""
"1739304620-143","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/chaussures-filles-et-garcons-1029318","Chaussures filles et garçons","25 000 CFA","Sénégal","https://images.coinafrique.com/thumb_1029318_uploaded_image1_1570324274.63.png"
"1739304622-144","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/chemise-1035457","Chemises garçon","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3125676_uploaded_image1_1621537910.jpg"
